GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
339390      19    7783843    7832057     82      16  6896     -0.30073      0.61819
10332       19    7793035    7844491    132      21  7278     0.047196      0.48118
30835       19    7794879    7847499    146      21  7239     -0.12894       0.5513
115704      19    7860161    7939862    135      15  7684      -1.5114      0.93466
80131       19    7918390    7976908     88      13  7214     -0.31293      0.62283
80164       19    7923605    7974326     80      12  7203     -0.27542       0.6085
5609        19    7933665    7989363     63      11  6894      0.11246      0.45523
100507588   19    7946032    7993980     50      10  6741      0.26551      0.39531
6618        19    7950194    7998136     57      12  6908       0.5205      0.30136
404217      19    7979381    8026051     83       7  7604       0.4046      0.34288
10469       19    7981603    8043708    114       8  7685      0.16413      0.43481
1994        19    8013457    8105529    165      10  7483     -0.86761       0.8072
6370        19    8082224    8137547    150      20  7290      0.32677      0.37192
84467       19    8120286    8249730    357      37  7389      0.46394      0.32134
79603       19    8239217    8337305    143      24  6875      -1.5313      0.93716
6234        19    8351384    8397280     64       8  7804       1.9359     0.026442
51293       19    8357011    8408439    109      10  7515       1.9858     0.023528
4701        19    8363492    8421452    122      12  7452       1.9329     0.026622
256949      19    8377468    8443146    129      14  7595       1.9196     0.027456
51129       19    8394011    8449257    105      13  7446       1.8561      0.03172
9230        19    8420205    8479318    102       9  7791      0.50953      0.30519
51257       19    8443187    8513901    120      11  7597      0.25497      0.39937
4670        19    8474460    8564002     96       8  7411      0.26858      0.39413
84106       19    8544940    8602538    101       6  7649     -0.81631      0.79284
84330       19    8565462    8614048     95       4  7588     -0.64621      0.74093
4542        19    8575674    8677331     92      10  7147      0.19636      0.42217
81794       19    8635124    8710588     19       4  6486       1.0534      0.14608
284382      19    8797751    8844172     55      10  7439     -0.62227      0.73312
284383      19    8806391    8852335     51       8  7547     -0.95346      0.82982
85509       19    8908074    8964016    106      10  7871     -0.56757      0.71484
148156      19    8910250    8977972    139      11  7926     -0.79418      0.78645
94025       19    8949516    9127018    456      30  7838      -1.2944      0.90224
125963      19    9168921    9214862    143      11  7926      0.26608      0.39509
390882      19    9202945    9248982    159      11  7876       0.6019      0.27362
125962      19    9215504    9261439    174      17  7843     0.043037      0.48284
57693       19    9216056    9284091    211      20  7877     -0.26504      0.60451
390883      19    9226688    9272626    154      13  7875     -0.84311      0.80042
162998      19    9261270    9309493     92      11  7548      -1.7144      0.95677
125958      19    9314526    9360547     81       8  7426       1.1293      0.12939
26648       19    9326720    9372739     93       9  7090       1.7287     0.041927
374879      19    9394246    9455390     98       6  7923        1.075      0.14119
84527       19    9399448    9471838    110       5  7925      0.98031      0.16347
100529215   19    9399902    9503293    163       5  7981      0.72376      0.23461
7730        19    9438696    9503293     97       3  8049      0.33923      0.36722
10781       19    9513102    9581254    177       7  7764      0.82166      0.20563
147741      19    9567031    9644279    149       4  7881       1.1961      0.11582
79088       19    9628667    9684638    208       2  8168       1.0785      0.14041
7675        19    9666292    9730209    105       6  7636       1.0997      0.13573
93134       19    9708002    9766916     73       4  7074      0.36076      0.35914
54811       19    9749330    9820776    146       5  7913      0.34381       0.3655
729648      19    9790189    9846493    180       5  8043      0.26668      0.39486
162993      19    9857845    9931834     90       5  7816      -0.2643      0.60422
100505555   19    9888088    9938862     39       3  7741      -0.7384      0.76986
59286       19    9903556    9950797     41       6  7450     -0.30219      0.61875
5300        19    9910883    9970365     54       8  7594      0.14263      0.44329
54850       19    9910943    9965101     50       7  7576      0.16106      0.43602
93145       19    9954394   10082070    159      18  7182      0.25248      0.40033
50509       19   10060237   10156147    170      28  6980      0.87422        0.191
50700       19   10088925   10142954    110      18  6977      0.41642      0.33855
55337       19   10161806   10213928     74       7  7434    -0.086931      0.53464
56342       19   10181899   10231975     39       7  7573      0.58756      0.27841
692312      19   10181899   10236065     41       7  7509       0.5884      0.27813
5032        19   10187197   10236065     34       5  7630      0.79917       0.2121
83854       19   10193013   10250710     37       5  7568      0.79129      0.21439
8666        19   10215690   10265599     53       7  7532       0.6891      0.24538
1786        19   10234021   10340783    134      12  7245     -0.10348      0.54121
9294        19   10322109   10376948     78      11  7165     0.071694      0.47142
51073       19   10327640   10380736     65      10  7247      0.30799      0.37904
3383        19   10345707   10407291     63      12  7131      -0.0583      0.52325
3386        19   10362643   10409260     46       8  7245     -0.39044      0.65189
7087        19   10365655   10417454     53       9  7174     -0.54878      0.70842
100125288   19   10405479   10455233     97      15  7483      -1.2756      0.89895
112812      19   10410887   10462241     91      14  7450     -0.40164      0.65603
125950      19   10416888   10479314    128      19  7659      0.55008      0.29113
3385        19   10434452   10485345    107      17  7824      0.81368      0.20791
