GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
63922       16     803622     858074     59       5  6738       1.0225      0.15327
388199      16     820443     873861     54       5  6729      0.94805      0.17155
113000      16     824974     873383     47       5  6756      0.86185      0.19439
51764       16     838041     885733     77      10  6692      0.26846      0.39417
64788       16     893634    1066318    469      22  7421      0.84953      0.19779
30812       16     996808    1046979    164      16  7693       0.5416      0.29405
6755        16    1087756    1141454     85      13  6795      0.19818      0.42145
390664      16    1128226    1181244     22       5  6792      0.56834       0.2849
8912        16    1168241    1281772    108      16  6738      0.28162      0.38912
7177        16    1255678    1302555     54       7  6741      -2.0015      0.97733
25823       16    1261651    1310254     46       7  6768      -2.1123      0.98267
64499       16    1268336    1315185     42       8  6835      -2.3089      0.98953
23430       16    1271273    1318494     38       6  6826      -2.0737      0.98095
7329        16    1322420    1387019    156      10  7220     -0.34882      0.63639
8938        16    1348606    1409442    140      10  7251    -0.014775      0.50589
84572       16    1366900    1423352    105       9  7229    -0.054465      0.52172
115939      16    1389241    1436873     51       5  7625      0.12088      0.45189
64718       16    1403206    1499750    152      11  7560     -0.24371      0.59627
283951      16    1459745    1505801    106      11  7424     -0.29632      0.61651
645811      16    1474389    1529490    211      18  7502       0.2194      0.41317
1186        16    1484934    1560085    282      26  7387      0.44035      0.32984
9894        16    1508352    1570460    233      31  7408      0.90599      0.18247
390667      16    1525940    1573468    149      22  7178       1.0459       0.1478
79652       16    1543742    1615581    154      12  7556       1.2885     0.098784
9742        16    1550428    1697109    270      12  7641       1.4706     0.070695
57585       16    1627495    1737909    142       8  7585       1.5056      0.06609
90861       16    1693201    1762073     73       4  7506       1.3394     0.090213
23162       16    1721184    1830318    120       8  7393        1.372     0.085029
197342      16    1788223    1836628     55       7  7299      0.64194      0.26046
10101       16    1797931    1849192    119      10  7299      0.72767      0.23341
4832        16    1810321    1856743    168      11  7297        0.974      0.16503
65993       16    1811891    1858152    176      11  7322      0.98386      0.16259
90864       16    1816713    1867582    248      14  7515       1.0473      0.14749
3483        16    1830414    1879909    319      11  7666       1.0429       0.1485
81889       16    1842225    1900208    444      12  7820       1.0549      0.14574
3029        16    1849104    1912195    478      12  7935       1.0893      0.13801
254528      16    1873984    1957179    474       6  7979       1.1232      0.13068
64711       16    1951464    2003231     87       5  7624       2.1051     0.017639
4716        16    1974517    2021976     70       9  7269      0.96737      0.16668
51734       16    1978234    2028294     81      10  7056      0.38881      0.34871
146310      16    1981843    2028976     81       9  7104     0.094235      0.46246
6123        16    1984580    2039679    128      13  7223     -0.19947      0.57905
10607       16    1987064    2038751    121      12  7223     -0.14338      0.55701
2671        16    1999150    2047750    135      12  7262     -0.23435      0.59265
6187        16    2002059    2049827    141      13  7247     -0.27055      0.60663
9143        16    2004946    2054276    153      14  7203     -0.39086      0.65205
124056      16    2018918    2066704    134      11  7181      -0.5934      0.72354
283869      16    2034521    2080756    105      10  7167      0.29166      0.38527
90850       16    2037653    2094822    103      12  7052      0.38692      0.34941
9351        16    2041869    2099027     91      13  6906      0.53697      0.29565
7249        16    2062472    2148713     79      13  6885       1.1038      0.13485
4913        16    2079816    2132931     35       8  6992      0.34371      0.36553
5310        16    2128709    2220899     76       6  6805      -0.5284      0.70139
25837       16    2163145    2214141     39       4  6869     -0.97828      0.83603
84231       16    2170763    2238130     36       4  7003     -0.50317      0.69258
57524       16    2217184    2281479     62       6  7383      0.48186      0.31495
64223       16    2220178    2269418     48       5  7317      0.53333       0.2969
1877        16    2238490    2295743     61       6  7351      0.37015      0.35563
283870      16    2249254    2298541     49       6  7227      0.27148      0.39301
1775        16    2251253    2298712     45       5  7164      0.23631       0.4066
283871      16    2251603    2299822     48       6  7157      0.13567      0.44604
1632        16    2279873    2337296     53       7  7339      -1.8341      0.96668
10921       16    2293100    2353413     62       7  7164      -1.5113      0.93464
21          16    2315879    2425747     69       8  7278      -1.0115      0.84412
899         16    2444395    2518859     77       1  7917       -1.332      0.90857
80178       16    2475115    2524964     33       1  7922        -1.09      0.86215
4917        16    2486500    2534146     13       1  7849     -0.94872      0.82862
57465       16    2490146    2565734      6       1  7452        -0.81      0.79103
54442       16    2697495    2769031     75       5  7361      -1.4979      0.93293
83886       16    2752423    2805552     12       3  7091      0.65991      0.25466
23524       16    2767330    2831413     33       3  7082      0.38227      0.35113
6923        16    2811415    2862297     21       2  7237      0.26477      0.39559
360226      16    2813486    2865133     18       2  7267      0.36707      0.35678
260429      16    2823954    2872943     10       2  7185      0.49204      0.31134
