GENE       CHR      START       STOP  NSNPS  NPARAM     N        ZSTAT            P
55857       20   21071624   21237260    151       4  7841      0.10485      0.45825
22803       20   21248942   21380463    172       7  7739     -0.44451      0.67166
644524      20   21366005   21413047     56       7  7721      -1.5958      0.94474
4821        20   21481655   21529664     61       9  7582      0.10787      0.45705
5075        20   21651297   21709124      3       1  7051      0.23422      0.40741
3170        20   22551642   22601101     49       3  7664     -0.27759      0.60934
6754        20   22981057   23027314    103      10  7894       -1.797      0.96383
7056        20   23016270   23065301     94      10  7891       1.0072      0.15692
22918       20   23049993   23101977    132      11  8023      0.96131       0.1682
29107       20   23296373   23345408     83       9  7666     -0.82063      0.79407
64412       20   23307769   23363683     91       7  7749       -1.363      0.91355
63908       20   23345156   23437156    179       8  7840      -1.1672      0.87843
128817      20   23385322   23435567     95       7  7734       -1.429       0.9235
140880      20   23421041   23468482    125       7  7569     -0.79199      0.78582
10047       20   23436766   23486655    138       8  7595      -0.5247       0.7001
128821      20   23535369   23584386    146       5  8020      0.82503      0.20468
128822      20   23573047   23621610    134       4  7814      0.72536      0.23411
1471        20   23598534   23653685    143       9  7805        1.106      0.13437
1472        20   23656277   23704662    147      14  7660      0.88847      0.18714
1469        20   23718190   23766574    243      24  7800     0.083439      0.46675
1470        20   23794404   23842312    227      18  7735     -0.46812      0.68015
1473        20   23846572   23895380     90      10  7240      -0.3184      0.62491
92086       20   23955687   24004475     95       4  7358    -0.069348      0.52764
79953       20   24414835   24657253    423      34  7895     -0.22218      0.58791
8530        20   24894866   24950564    278       9  8013       1.4961      0.06731
57136       20   24933566   25008610    199      10  8094       1.1844      0.11812
84532       20   24976866   25073818    179      20  7885      0.97325      0.16522
30813       20   25041521   25098015    111       9  7876      0.78232      0.21701
955         20   25141327   25217365    173      15  7757        0.891      0.18646
5834        20   25193706   25288648    207       8  7676      0.17884      0.42903
26090       20   25265379   25406618    267       4  7863     -0.14451      0.55745
9837        20   25353323   25439191    155       4  7822    -0.087239      0.53476
22981       20   25423333   25601167    220      12  7915     -0.58785      0.72168
140838      20   25583571   25639648     50       9  7692     -0.82506      0.79533
26152       20   25644744   25712515     24       5  7176     -0.66999      0.74857
245929      20   29810467   29857435     59       6  7567      -1.2865      0.90087
245930      20   29881015   29931388     76       8  8019      -1.6733      0.95287
117285      20   29921421   29971726     56       8  8126      -1.3672      0.91422
245932      20   29954966   30013452    117       9  8081     -0.76008       0.7764
245934      20   29982648   30041314    132       9  8121     -0.54919      0.70856
245936      20   29993411   30048060    116       9  8125     -0.48399       0.6858
28954       20   30028091   30082708     75       8  7826     0.054746      0.47817
245937      20   30043309   30095816     52       7  7694      0.44143      0.32945
81502       20   30067213   30168178    127       2  8084      0.86022      0.19483
3397        20   30158086   30204318     87       2  7686       1.1255       0.1302
84701       20   30190685   30242837    107       5  7533       0.7957       0.2131
598         20   30242261   30346752    115       5  8080    -0.034456      0.51374
22974       20   30291904   30399605    123       6  8073    0.0098827      0.49606
85366       20   30372115   30432500     92       6  8048     -0.27261      0.60743
2307        20   30422103   30468420     79      13  7660      -1.3898      0.91771
164395      20   30423440   30542770    171      22  7758      -1.3952      0.91852
128853      20   30425441   30493479    108      15  7759      -1.4609      0.92798
343702      20   30520805   30596256     94      14  7688     -0.23587      0.59323
81572       20   30522758   30591513     83      13  7675    -0.080294        0.532
140706      20   30563200   30629984     87       9  7759     -0.93843      0.82599
3055        20   30604991   30699659    101      11  7569     -0.11831      0.54709
9777        20   30662309   30765061    131       8  7894     0.057476      0.47708
23509       20   30760625   30836467     48       4  7754     -0.13767      0.55475
5326        20   30770307   30830546     38       3  7755     -0.10199      0.54062
9371        20   30830443   30932814    102       6  7655      0.10423      0.45849
171023      20   30911147   31037122    126       4  7940     0.084633      0.46628
140688      20   31020862   31207875    165      15  7223     -0.85137      0.80272
284805      20   31209427   31296743    155      13  7380      0.53426      0.29658
149951      20   31280493   31366814    154      10  6916      0.66844      0.25193
1789        20   31315191   31407162    163      10  7110      0.67355       0.2503
22919       20   31372699   31448211    127      10  7478       0.4913      0.31161
388795      20   31416595   31491113    141      10  7366       1.3994      0.08084
80341       20   31560384   31621515    133      12  7628      0.37815      0.35266
140732      20   31561579   31627239    143      14  7674      0.27166      0.39294
128859      20   31584454   31641853    116      16  7567     0.041549      0.48343
359710      20   31608230   31671434    143      12  7686     -0.23418      0.59258
149954      20   31634318   31709557    183      16  7609    -0.064401      0.52567
140683      20   31714660   31779223     73       6  7653      0.45631      0.32408
128861      20   31770130   31825612     38       5  7902      0.20537      0.41864
51297       20   31788802   31841115     54       3  8155      0.39843      0.34516
92747       20   31835941   31907684    101      10  7642      0.94947      0.17119
51654       20   31936645   32024375     74       5  7655      -0.2523      0.59959
